Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12
932,171,-150,-593,381,8,-1063,-1022,-1216,-1351,465,1992
960,190,-159,-616,400,13,-1062,-1017,-1212,-1345,473,2004
917,142,-164,-571,381,-14,-1046,-1015,-1211,-1349,475,1999
896,108,-177,-543,377,-37,-1034,-1011,-1213,-1359,461,1975
909,143,-155,-567,372,-9,-1013,-987,-1194,-1344,465,1974
910,181,-118,-587,354,29,-990,-957,-1166,-1318,494,1998
923,187,-125,-596,364,28,-984,-941,-1146,-1297,511,2006
931,181,-139,-597,375,18,-988,-924,-1118,-1266,528,2017
969,233,-125,-642,387,51,-999,-885,-1049,-1186,578,2057
1042,302,-129,-713,426,84,-1035,-837,-959,-1076,644,2118
1114,374,-129,-785,462,120,-1092,-806,-878,-968,729,2204
1189,422,-156,-847,513,130,-1147,-777,-807,-873,808,2291
1255,434,-210,-886,573,110,-1190,-755,-756,-808,852,2346
1244,442,-191,-884,558,123,-1212,-809,-788,-826,853,2367
1137,401,-125,-810,471,135,-1216,-929,-932,-962,795,2335
1091,360,-120,-767,446,117,-1172,-982,-1061,-1111,715,2271
1055,202,-242,-670,489,-23,-1084,-950,-1131,-1244,556,2120
1007,102,-294,-596,491,-99,-1035,-937,-1160,-1307,465,2022
978,96,-271,-578,465,-90,-1026,-962,-1184,-1328,448,2000
952,126,-215,-580,424,-47,-1037,-995,-1208,-1343,444,1996
942,144,-187,-584,405,-24,-1063,-1016,-1225,-1353,467,2011
930,126,-193,-569,402,-36,-1079,-1028,-1230,-1354,485,2014
964,158,-195,-602,420,-21,-1083,-1032,-1228,-1350,494,2012
973,177,-185,-616,419,-7,-1077,-1021,-1215,-1337,503,2022
965,194,-160,-621,403,14,-1068,-1010,-1203,-1327,505,2022
924,175,-138,-591,371,16,-1061,-1010,-1203,-1330,499,2017
921,173,-137,-588,369,15,-1059,-1011,-1202,-1328,498,2017
927,179,-137,-594,372,18,-1059,-1011,-1200,-1328,490,2006
931,188,-132,-601,372,25,-1062,-1010,-1202,-1331,480,1996
938,167,-160,-594,389,1,-1070,-1019,-1211,-1340,472,1990
962,163,-188,-604,415,-15,-1075,-1023,-1212,-1340,475,1990
944,169,-164,-598,394,0,-1069,-1018,-1208,-1333,487,1998
917,162,-144,-581,371,6,-1060,-1009,-1202,-1324,504,2015
931,175,-145,-594,378,12,-1061,-1013,-1206,-1326,499,2006
943,170,-162,-598,393,1,-1071,-1025,-1215,-1334,488,1998
921,151,-159,-577,380,-7,-1071,-1029,-1219,-1337,482,1992
926,165,-150,-587,378,5,-1065,-1024,-1214,-1329,487,1998
950,192,-147,-612,389,20,-1062,-1022,-1212,-1326,492,2001
975,183,-181,-620,418,-2,-1074,-1036,-1223,-1338,483,1993
962,173,-178,-609,410,-5,-1072,-1034,-1221,-1337,478,1985
942,178,-153,-601,388,10,-1063,-1020,-1207,-1325,487,1995
953,183,-159,-609,396,9,-1070,-1019,-1205,-1323,490,2000
939,169,-159,-595,389,2,-1075,-1025,-1210,-1327,482,1990
916,168,-137,-583,367,13,-1069,-1022,-1203,-1319,491,1993
936,170,-155,-594,386,5,-1075,-1022,-1204,-1323,485,1980
943,175,-157,-600,390,6,-1077,-1016,-1197,-1319,485,1982
945,172,-162,-600,394,2,-1082,-1020,-1199,-1322,475,1975
937,153,-173,-586,395,-13,-1081,-1023,-1201,-1324,470,1976
933,141,-181,-578,397,-23,-1084,-1027,-1203,-1323,481,1983
960,163,-186,-603,413,-14,-1082,-1020,-1194,-1309,504,2001
962,178,-173,-611,408,0,-1078,-1016,-1184,-1295,522,2017
914,160,-143,-578,369,6,-1074,-1014,-1182,-1291,523,2015
907,162,-134,-576,361,11,-1071,-1008,-1175,-1285,524,2018
942,170,-161,-597,392,2,-1073,-1007,-1172,-1282,520,2012
958,156,-191,-598,415,-20,-1082,-1010,-1176,-1285,511,2002
992,159,-222,-617,447,-34,-1092,-1009,-1177,-1283,505,1999
976,157,-208,-608,432,-28,-1087,-1001,-1165,-1270,518,2012
976,152,-213,-605,435,-33,-1086,-998,-1162,-1266,523,2015
967,159,-197,-604,422,-22,-1087,-999,-1162,-1263,528,2018
977,164,-202,-612,430,-22,-1094,-1004,-1162,-1257,529,2020
1001,167,-223,-625,452,-31,-1103,-1012,-1167,-1257,524,2015
968,175,-182,-613,415,-6,-1090,-995,-1149,-1237,545,2037
953,176,-166,-606,400,2,-1088,-984,-1135,-1223,552,2040
998,183,-204,-632,441,-13,-1107,-996,-1144,-1230,545,2029
978,171,-196,-616,427,-15,-1110,-998,-1146,-1229,545,2027
968,191,-166,-621,407,10,-1101,-989,-1134,-1214,552,2038
1025,220,-194,-664,450,10,-1110,-989,-1129,-1208,551,2039
1027,231,-185,-670,446,20,-1120,-987,-1127,-1206,553,2040
1007,234,-162,-662,425,33,-1118,-982,-1121,-1200,562,2049
1011,230,-170,-662,431,27,-1120,-985,-1125,-1203,561,2048
1022,229,-182,-667,442,21,-1133,-991,-1131,-1209,556,2043
1008,227,-170,-659,429,26,-1138,-989,-1133,-1211,551,2037
995,232,-152,-655,414,37,-1140,-990,-1142,-1217,549,2037
1039,238,-190,-680,455,21,-1153,-1002,-1158,-1232,535,2024
1027,247,-169,-678,438,36,-1145,-1007,-1169,-1242,528,2020
996,254,-131,-666,404,59,-1126,-1004,-1173,-1243,545,2042
997,253,-133,-666,405,57,-1126,-1017,-1189,-1259,546,2045
1003,237,-155,-661,419,38,-1136,-1042,-1220,-1289,528,2030
993,230,-152,-653,413,36,-1139,-1056,-1236,-1305,515,2021
966,216,-139,-632,393,36,-1134,-1058,-1244,-1314,508,2015
957,207,-139,-623,388,31,-1130,-1066,-1254,-1322,505,2012
969,217,-141,-634,395,35,-1118,-1066,-1254,-1322,506,2013
974,223,-140,-640,397,39,-1112,-1066,-1252,-1327,506,2014
956,209,-136,-624,386,34,-1114,-1078,-1266,-1338,493,2004
940,199,-130,-611,375,32,-1110,-1086,-1274,-1343,486,1999
943,199,-133,-612,378,30,-1114,-1090,-1276,-1344,477,1990
945,195,-139,-611,382,25,-1115,-1082,-1269,-1336,474,1987
961,201,-149,-622,395,23,-1120,-1082,-1268,-1331,468,1981
966,208,-147,-628,397,28,-1115,-1079,-1265,-1326,471,1986
930,200,-119,-606,365,38,-1109,-1078,-1261,-1325,477,1992
904,176,-117,-581,351,27,-1109,-1087,-1268,-1335,470,1988
904,160,-133,-573,359,11,-1122,-1098,-1280,-1353,450,1966
955,191,-153,-614,394,16,-1122,-1080,-1266,-1346,453,1970
948,219,-118,-625,373,48,-1094,-1046,-1236,-1321,475,1993
959,216,-132,-629,386,39,-1101,-1056,-1245,-1332,470,1990
961,199,-151,-621,396,21,-1111,-1073,-1260,-1346,458,1976
947,202,-134,-616,381,31,-1106,-1066,-1253,-1339,459,1977
939,206,-122,-614,371,39,-1104,-1060,-1248,-1335,457,1980
911,194,-106,-594,349,41,-1095,-1061,-1248,-1333,468,1993
918,190,-117,-595,358,34,-1093,-1069,-1255,-1341,471,1991
944,191,-142,-609,383,22,-1101,-1077,-1263,-1349,464,1981
956,202,-143,-620,390,27,-1106,-1071,-1259,-1346,460,1975
959,201,-147,-621,393,24,-1108,-1070,-1256,-1341,460,1979
920,182,-127,-592,364,25,-1106,-1073,-1257,-1340,465,1985
920,174,-135,-588,368,17,-1111,-1074,-1260,-1341,471,1989
918,169,-138,-585,368,13,-1111,-1075,-1264,-1343,469,1986
929,182,-136,-597,373,20,-1111,-1077,-1266,-1342,472,1991
947,204,-132,-617,380,33,-1106,-1076,-1263,-1335,479,1998
975,233,-131,-645,393,48,-1098,-1063,-1248,-1319,491,2012
935,219,-105,-618,360,54,-1092,-1050,-1239,-1313,491,2012
916,180,-125,-589,361,25,-1104,-1059,-1251,-1326,476,1996
932,172,-149,-593,381,9,-1110,-1061,-1254,-1327,471,1988
928,189,-128,-600,368,28,-1106,-1057,-1249,-1321,468,1985
935,188,-136,-603,376,23,-1112,-1065,-1256,-1326,458,1978
940,202,-127,-612,374,35,-1105,-1056,-1246,-1315,464,1987
985,233,-141,-650,403,43,-1096,-1038,-1231,-1300,476,2001
984,215,-158,-641,411,26,-1109,-1052,-1245,-1311,468,1991
972,210,-151,-632,402,27,-1111,-1058,-1248,-1309,471,1990
938,208,-119,-614,369,42,-1110,-1052,-1240,-1299,483,2002
906,185,-110,-587,348,35,-1114,-1056,-1245,-1298,481,2000
951,194,-146,-614,389,21,-1130,-1065,-1251,-1302,469,1992
989,225,-153,-648,411,33,-1129,-1052,-1238,-1290,473,1999
955,226,-118,-632,377,51,-1124,-1039,-1229,-1283,476,1999
944,232,-101,-629,363,63,-1129,-1033,-1222,-1278,481,2001
951,213,-127,-623,379,40,-1151,-1049,-1238,-1292,472,1995
923,194,-118,-600,361,35,-1159,-1051,-1238,-1289,484,2010
945,211,-123,-619,374,41,-1164,-1046,-1233,-1281,494,2019
977,247,-119,-653,388,61,-1164,-1044,-1227,-1274,496,2021
961,255,-95,-649,368,77,-1155,-1042,-1223,-1268,495,2020
943,271,-61,-648,342,102,-1148,-1039,-1219,-1261,496,2019
947,267,-69,-648,348,96,-1154,-1050,-1228,-1267,486,2007
956,246,-99,-642,368,71,-1169,-1068,-1242,-1279,474,1996
949,226,-112,-629,371,54,-1187,-1084,-1255,-1291,463,1988
937,243,-83,-631,350,77,-1182,-1074,-1247,-1284,471,1996
962,284,-67,-664,355,106,-1172,-1061,-1236,-1272,482,2011
989,308,-70,-690,370,116,-1182,-1063,-1233,-1263,495,2024
992,310,-71,-692,372,117,-1198,-1073,-1238,-1261,502,2026
972,296,-65,-675,359,113,-1201,-1078,-1246,-1265,504,2027
963,286,-66,-666,355,107,-1198,-1083,-1256,-1275,498,2024
964,267,-86,-657,365,88,-1203,-1096,-1277,-1298,482,2012
955,217,-127,-627,381,42,-1219,-1103,-1291,-1315,456,1990
959,211,-137,-626,388,34,-1218,-1093,-1283,-1308,452,1988
998,281,-106,-681,392,85,-1195,-1071,-1257,-1282,478,2014
973,273,-89,-664,371,89,-1187,-1069,-1258,-1281,481,2014
928,259,-58,-635,333,98,-1167,-1069,-1261,-1281,479,2009
941,268,-62,-646,342,100,-1155,-1073,-1265,-1282,465,1996
924,232,-81,-619,343,73,-1160,-1079,-1276,-1294,444,1977
926,212,-103,-610,355,52,-1160,-1076,-1277,-1296,438,1965
940,240,-89,-631,355,73,-1142,-1059,-1262,-1281,450,1970
905,224,-70,-606,328,74,-1133,-1059,-1264,-1280,455,1976
902,220,-71,-602,327,72,-1128,-1061,-1267,-1281,457,1981
975,270,-94,-664,375,85,-1135,-1062,-1266,-1277,467,1992
929,237,-81,-624,345,75,-1135,-1067,-1272,-1283,460,1986
846,191,-44,-560,285,71,-1129,-1064,-1268,-1280,462,1990
879,201,-67,-581,313,64,-1134,-1060,-1264,-1277,465,1989
978,252,-115,-656,387,66,-1139,-1050,-1256,-1271,465,1991
960,249,-100,-646,370,72,-1135,-1054,-1260,-1275,454,1983
929,246,-72,-629,341,84,-1123,-1054,-1259,-1275,444,1975
895,224,-60,-601,318,79,-1121,-1063,-1267,-1284,430,1961
905,208,-86,-598,336,58,-1112,-1058,-1265,-1290,419,1944
890,196,-83,-584,327,54,-1099,-1042,-1251,-1286,422,1940
851,173,-67,-553,299,50,-1083,-1032,-1244,-1284,427,1937
875,192,-72,-575,314,57,-1076,-1016,-1225,-1264,439,1940
923,229,-83,-617,343,70,-1069,-986,-1191,-1229,457,1953
918,243,-64,-622,331,87,-1073,-961,-1151,-1184,481,1973
937,296,-30,-658,324,130,-1086,-928,-1085,-1107,541,2024
993,356,-26,-716,350,162,-1131,-908,-1027,-1029,612,2100
1085,410,-64,-789,415,170,-1196,-911,-993,-969,679,2178
1171,441,-119,-847,485,158,-1249,-896,-949,-907,731,2247
1215,429,-175,-863,535,124,-1298,-888,-924,-873,756,2289
1204,462,-131,-874,508,163,-1321,-934,-957,-894,764,2312
1129,467,-51,-839,430,205,-1307,-1014,-1073,-1010,733,2294
1039,348,-80,-735,400,131,-1248,-1032,-1173,-1147,621,2187
1019,218,-190,-660,445,11,-1167,-973,-1190,-1222,487,2051
983,188,-184,-627,424,-1,-1122,-947,-1184,-1234,447,2004
910,174,-125,-583,358,22,-1118,-977,-1206,-1250,444,1992
947,212,-124,-621,376,41,-1147,-1016,-1234,-1271,442,1986
949,222,-116,-627,373,50,-1160,-1049,-1263,-1294,431,1973
923,219,-93,-612,348,60,-1151,-1071,-1278,-1303,426,1960
915,204,-100,-601,348,49,-1144,-1076,-1280,-1304,414,1944
885,216,-58,-592,312,76,-1129,-1058,-1259,-1282,434,1960
916,268,-37,-633,317,113,-1122,-1041,-1238,-1259,458,1981
928,283,-34,-647,321,122,-1128,-1049,-1242,-1263,459,1979
897,266,-20,-623,299,120,-1120,-1049,-1244,-1266,457,1976
874,246,-17,-601,286,112,-1117,-1050,-1246,-1268,462,1982
887,254,-22,-612,295,113,-1126,-1057,-1253,-1275,459,1976
909,254,-44,-623,317,102,-1134,-1059,-1254,-1277,448,1965
914,256,-47,-626,321,102,-1142,-1063,-1258,-1280,437,1955
907,258,-38,-624,313,107,-1142,-1063,-1257,-1277,438,1954
911,263,-37,-628,314,110,-1140,-1069,-1258,-1273,449,1965
922,261,-50,-633,326,103,-1144,-1078,-1266,-1276,455,1971
911,266,-34,-630,313,113,-1144,-1074,-1264,-1275,461,1975
911,263,-37,-628,314,110,-1149,-1067,-1257,-1271,455,1970
900,241,-48,-612,314,94,-1149,-1062,-1257,-1270,446,1965
899,255,-33,-618,306,108,-1144,-1058,-1255,-1265,455,1976
920,290,-19,-646,310,133,-1146,-1066,-1257,-1263,473,1993
896,280,-5,-629,291,135,-1145,-1065,-1253,-1262,478,1995
893,261,-21,-618,297,117,-1154,-1059,-1252,-1265,468,1983
888,239,-38,-605,303,98,-1155,-1060,-1258,-1273,455,1970
892,238,-43,-606,308,95,-1158,-1066,-1263,-1276,453,1969
915,270,-34,-634,315,115,-1151,-1055,-1249,-1259,466,1984
940,310,-19,-666,320,143,-1147,-1043,-1233,-1243,481,2002
948,319,-18,-675,323,148,-1150,-1043,-1233,-1241,485,2005
905,283,-11,-635,298,133,-1151,-1051,-1238,-1247,476,1993
861,251,1,-597,270,123,-1147,-1055,-1239,-1247,471,1987
869,225,-33,-588,291,93,-1147,-1062,-1245,-1253,460,1976
902,243,-48,-614,315,95,-1154,-1060,-1241,-1250,465,1982
978,318,-49,-689,354,132,-1154,-1042,-1218,-1227,488,2005
955,311,-33,-674,334,136,-1158,-1045,-1216,-1223,488,2003
893,251,-31,-613,302,107,-1161,-1055,-1222,-1229,477,1993
884,214,-59,-590,312,75,-1164,-1059,-1226,-1234,464,1981
899,221,-67,-601,323,74,-1165,-1051,-1217,-1224,466,1981
932,273,-48,-644,330,110,-1154,-1033,-1198,-1203,485,1998
979,314,-54,-688,357,127,-1143,-1017,-1182,-1186,497,2006
976,308,-57,-683,357,123,-1154,-1020,-1182,-1186,495,2002
973,307,-55,-681,354,123,-1160,-1018,-1180,-1183,493,1996
961,330,-20,-687,331,152,-1155,-1008,-1167,-1169,508,2009
955,316,-28,-677,332,141,-1163,-1011,-1163,-1167,507,2008
959,296,-52,-669,346,119,-1173,-1009,-1155,-1162,503,2002
952,313,-28,-674,330,140,-1176,-996,-1138,-1145,517,2016
995,338,-46,-708,361,143,-1179,-984,-1122,-1132,524,2023
1012,337,-64,-716,378,134,-1183,-981,-1117,-1130,519,2017
998,334,-53,-707,366,138,-1182,-976,-1109,-1124,523,2018
983,321,-51,-693,357,132,-1179,-968,-1101,-1117,522,2015
1004,316,-77,-701,381,117,-1184,-969,-1101,-1116,516,2011
1044,326,-107,-726,416,107,-1194,-973,-1103,-1115,516,2012
1014,314,-89,-705,392,110,-1183,-960,-1088,-1101,528,2024
986,308,-67,-688,367,118,-1181,-953,-1080,-1094,535,2031
978,311,-56,-686,357,125,-1179,-950,-1078,-1097,532,2023
979,298,-70,-680,365,111,-1187,-961,-1087,-1110,519,2008
1000,306,-83,-694,382,109,-1195,-978,-1101,-1122,514,2008
1035,343,-81,-730,398,128,-1185,-979,-1104,-1121,526,2025
1016,344,-61,-721,379,139,-1176,-985,-1115,-1129,534,2034
979,328,-40,-695,350,141,-1167,-989,-1124,-1138,531,2031
976,324,-41,-691,349,139,-1166,-994,-1135,-1151,523,2025
992,316,-65,-695,369,123,-1164,-1001,-1149,-1167,510,2016
979,307,-61,-684,360,120,-1158,-1013,-1166,-1182,505,2012
959,292,-56,-667,348,115,-1151,-1029,-1184,-1195,496,2005
959,279,-69,-660,354,102,-1152,-1041,-1196,-1204,487,1997
949,284,-54,-658,342,112,-1149,-1036,-1193,-1200,491,2003
947,286,-50,-658,339,115,-1144,-1027,-1190,-1200,490,2005
946,275,-60,-652,343,105,-1142,-1028,-1197,-1211,485,2000
962,268,-83,-656,363,90,-1148,-1038,-1208,-1221,476,1990
984,255,-118,-661,391,66,-1158,-1053,-1221,-1233,463,1979
927,253,-63,-631,335,92,-1145,-1044,-1214,-1224,478,1996
896,262,-23,-620,300,117,-1131,-1032,-1205,-1214,490,2009
934,267,-56,-642,335,103,-1145,-1044,-1216,-1226,477,1994
955,269,-75,-653,355,94,-1152,-1050,-1221,-1230,471,1991
955,275,-69,-656,352,100,-1155,-1049,-1221,-1231,472,1991
940,269,-60,-646,340,102,-1155,-1049,-1223,-1232,468,1981
927,257,-59,-633,333,96,-1157,-1050,-1224,-1234,460,1977
925,243,-71,-625,338,83,-1168,-1053,-1229,-1238,453,1973
917,246,-60,-623,329,90,-1173,-1056,-1236,-1242,454,1974
928,267,-50,-639,329,106,-1170,-1055,-1236,-1237,465,1988
948,283,-54,-657,341,112,-1171,-1057,-1239,-1238,466,1984
926,288,-27,-648,317,128,-1174,-1055,-1237,-1235,468,1983
920,281,-28,-642,314,124,-1177,-1045,-1232,-1231,467,1984
951,291,-49,-662,340,118,-1185,-1039,-1228,-1227,470,1988
949,303,-35,-667,332,131,-1190,-1045,-1235,-1232,476,1992
938,304,-23,-662,321,138,-1189,-1051,-1241,-1238,473,1985
939,308,-20,-665,320,141,-1189,-1049,-1239,-1240,460,1971
940,309,-20,-666,320,142,-1192,-1045,-1234,-1238,457,1974
942,302,-29,-663,326,134,-1195,-1043,-1229,-1236,469,1987
915,296,-8,-647,302,141,-1188,-1038,-1225,-1235,476,1990
913,303,1,-649,296,149,-1188,-1040,-1226,-1238,472,1982
932,303,-18,-659,315,140,-1194,-1041,-1229,-1244,460,1970
936,291,-34,-655,325,126,-1204,-1048,-1236,-1252,453,1968
933,294,-28,-655,321,130,-1205,-1053,-1240,-1257,457,1970
933,302,-20,-659,317,138,-1195,-1048,-1235,-1251,465,1975
896,303,18,-641,279,158,-1183,-1044,-1231,-1248,469,1977
901,308,18,-646,282,160,-1180,-1044,-1231,-1247,466,1974
931,310,-10,-662,311,147,-1181,-1045,-1232,-1244,463,1974
936,304,-21,-661,319,139,-1185,-1050,-1235,-1242,461,1974
912,289,-12,-642,302,136,-1179,-1046,-1232,-1236,462,1974
899,296,8,-639,286,149,-1169,-1033,-1221,-1222,470,1980
905,313,19,-650,283,163,-1170,-1030,-1218,-1214,474,1984
927,315,-1,-662,304,154,-1171,-1034,-1222,-1215,467,1980
935,321,-3,-669,309,156,-1166,-1036,-1223,-1211,466,1979
927,327,11,-668,298,166,-1159,-1038,-1223,-1207,468,1980
932,332,11,-673,301,169,-1160,-1043,-1227,-1208,467,1979
943,336,4,-681,310,167,-1168,-1049,-1232,-1212,465,1978
936,331,6,-675,305,166,-1167,-1049,-1233,-1213,458,1970
928,334,17,-672,296,173,-1167,-1047,-1229,-1206,459,1971
924,336,23,-671,291,177,-1168,-1048,-1228,-1205,459,1972
929,334,16,-673,297,172,-1165,-1050,-1229,-1204,456,1972
947,345,9,-687,309,174,-1168,-1052,-1230,-1204,459,1976
947,369,33,-699,297,198,-1167,-1046,-1225,-1196,472,1986
941,377,47,-700,287,209,-1170,-1045,-1224,-1193,474,1988
933,370,48,-693,283,206,-1174,-1050,-1226,-1194,467,1983
947,367,31,-698,298,196,-1185,-1058,-1232,-1200,465,1980
951,374,34,-704,299,201,-1195,-1050,-1225,-1194,469,1986
950,370,31,-701,300,198,-1207,-1046,-1222,-1193,466,1987
960,383,34,-713,303,206,-1218,-1045,-1221,-1187,478,2004
953,383,41,-709,296,209,-1223,-1050,-1223,-1186,482,2011
952,363,22,-699,305,190,-1226,-1057,-1232,-1197,467,1996
949,349,11,-690,309,177,-1228,-1061,-1242,-1209,454,1986
944,333,0,-680,312,164,-1233,-1068,-1253,-1223,440,1975
964,349,-4,-698,324,170,-1235,-1068,-1252,-1223,443,1978
968,365,8,-708,320,184,-1223,-1064,-1247,-1218,450,1983
952,360,19,-697,307,187,-1207,-1061,-1244,-1216,451,1982
938,353,26,-687,296,187,-1192,-1063,-1246,-1220,444,1977
919,370,62,-686,269,213,-1170,-1052,-1234,-1209,458,1990
917,383,77,-691,260,227,-1163,-1042,-1225,-1202,466,1999
924,371,58,-689,273,212,-1178,-1048,-1235,-1215,451,1984
928,349,32,-680,288,188,-1185,-1056,-1244,-1225,435,1969
915,328,24,-663,286,173,-1175,-1058,-1248,-1229,429,1962
896,317,32,-648,272,172,-1163,-1056,-1249,-1230,430,1962
886,316,41,-642,263,176,-1155,-1050,-1242,-1225,433,1967
902,321,30,-653,276,173,-1159,-1046,-1238,-1223,435,1970
907,318,22,-654,283,167,-1168,-1048,-1241,-1226,431,1965
929,332,14,-672,298,170,-1168,-1045,-1238,-1224,429,1963
920,337,28,-670,286,180,-1165,-1041,-1236,-1221,432,1966
929,352,34,-682,288,190,-1163,-1035,-1231,-1215,435,1967
928,343,26,-677,291,182,-1166,-1038,-1232,-1215,428,1962
900,314,25,-648,278,167,-1162,-1036,-1234,-1220,413,1945
870,311,52,-632,249,179,-1146,-1022,-1227,-1217,408,1933
856,324,79,-631,229,199,-1128,-1007,-1213,-1207,414,1935
844,317,84,-622,220,198,-1117,-1001,-1210,-1206,410,1927
859,315,67,-628,236,188,-1115,-992,-1198,-1194,407,1920
894,332,49,-654,263,188,-1112,-971,-1169,-1160,421,1931
944,383,50,-705,287,214,-1119,-935,-1107,-1090,469,1975
998,447,60,-764,309,251,-1137,-881,-1015,-983,542,2042
1077,526,60,-843,349,290,-1189,-839,-929,-874,633,2129
1158,587,40,-914,399,311,-1255,-807,-863,-785,710,2208
1220,614,5,-958,448,307,-1311,-793,-826,-732,754,2265
1225,623,9,-965,448,314,-1343,-836,-851,-743,764,2296
1162,615,64,-930,389,337,-1348,-936,-962,-848,731,2283
1061,541,91,-842,325,313,-1312,-1007,-1089,-988,666,2230
993,387,5,-731,334,193,-1228,-1000,-1174,-1125,518,2090
956,286,-59,-662,348,111,-1160,-965,-1191,-1182,417,1988
938,276,-51,-648,335,110,-1144,-969,-1200,-1193,397,1965
952,312,-29,-673,331,139,-1160,-1003,-1225,-1211,393,1958
930,337,18,-675,296,175,-1171,-1017,-1232,-1215,401,1961
896,346,61,-662,258,201,-1181,-1029,-1233,-1209,417,1973
902,351,60,-668,261,203,-1181,-1039,-1236,-1208,414,1962
928,374,57,-692,276,213,-1170,-1033,-1226,-1196,423,1967
932,373,52,-694,280,210,-1168,-1033,-1224,-1194,422,1967
917,358,52,-679,273,202,-1171,-1038,-1228,-1195,422,1961
904,361,68,-674,258,212,-1170,-1042,-1230,-1194,422,1962
896,365,80,-672,248,220,-1171,-1055,-1239,-1202,414,1958
916,365,60,-682,268,210,-1177,-1062,-1246,-1211,402,1945
928,367,50,-689,279,206,-1174,-1055,-1240,-1207,404,1951
918,375,68,-688,265,219,-1164,-1040,-1229,-1195,415,1964
892,365,84,-670,244,222,-1165,-1029,-1221,-1190,419,1965
879,363,95,-662,232,226,-1166,-1026,-1217,-1185,423,1967
901,374,84,-679,249,226,-1165,-1025,-1215,-1183,427,1971
913,377,75,-686,259,223,-1158,-1028,-1218,-1184,429,1976
899,375,87,-678,246,228,-1155,-1033,-1222,-1184,428,1978
913,368,66,-682,264,214,-1162,-1042,-1228,-1188,419,1969
928,371,54,-691,277,210,-1165,-1041,-1226,-1186,416,1964
910,371,72,-682,259,219,-1159,-1027,-1216,-1177,422,1972
918,388,81,-694,259,232,-1154,-1021,-1211,-1171,431,1985
928,394,77,-702,266,233,-1157,-1020,-1210,-1170,430,1984
933,391,69,-703,272,227,-1162,-1021,-1212,-1172,427,1980
899,370,82,-676,249,223,-1155,-1026,-1217,-1175,424,1977
898,369,82,-675,248,223,-1160,-1036,-1224,-1180,416,1970
895,365,81,-671,247,220,-1159,-1034,-1222,-1177,414,1970
904,370,77,-678,254,221,-1160,-1030,-1219,-1175,418,1975
939,387,59,-704,280,220,-1165,-1026,-1212,-1168,423,1981
933,380,58,-698,278,216,-1161,-1011,-1198,-1155,427,1985
914,387,84,-692,255,233,-1157,-997,-1187,-1144,435,1996
918,387,80,-694,259,231,-1165,-996,-1188,-1144,433,1995
916,392,87,-695,255,237,-1170,-1002,-1192,-1145,430,1993
941,392,62,-708,280,224,-1170,-1010,-1200,-1152,422,1988
941,387,57,-705,282,219,-1167,-1019,-1208,-1157,423,1988
927,385,69,-697,269,224,-1161,-1032,-1217,-1158,428,1991
923,398,86,-702,259,239,-1163,-1034,-1215,-1151,430,1994
929,402,84,-707,263,240,-1168,-1019,-1198,-1140,429,1995
962,416,65,-730,289,238,-1175,-994,-1177,-1126,434,2001
958,431,84,-736,277,255,-1168,-969,-1157,-1112,439,2000
948,427,90,-729,269,256,-1152,-954,-1142,-1096,451,2016
948,419,82,-725,273,248,-1154,-961,-1146,-1096,444,2010
962,415,64,-730,289,237,-1159,-966,-1149,-1094,440,2008
959,422,74,-732,283,245,-1157,-969,-1148,-1089,450,2024
956,422,77,-730,280,247,-1151,-966,-1139,-1079,464,2042
980,429,60,-746,300,242,-1155,-961,-1130,-1072,469,2047
992,432,51,-753,311,239,-1160,-951,-1117,-1061,472,2049
989,429,51,-750,309,237,-1163,-946,-1110,-1055,471,2045
999,431,43,-756,318,234,-1167,-948,-1110,-1056,467,2040
1008,430,33,-760,328,229,-1173,-953,-1112,-1058,462,2037
1003,430,38,-758,323,231,-1176,-954,-1110,-1057,454,2033
1008,428,31,-759,329,227,-1176,-946,-1099,-1047,454,2037
1012,427,26,-761,333,224,-1178,-938,-1089,-1039,461,2044
